loc_rowid,pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year
18351,Kepler-227 c,Kepler-227,1,2,Transit,2014
18352,Kepler-227 c,Kepler-227,1,2,Transit,2014
18353,Kepler-227 c,Kepler-227,1,2,Transit,2014
18354,Kepler-227 c,Kepler-227,1,2,Transit,2014
18355,Kepler-227 c,Kepler-227,1,2,Transit,2014
18356,Kepler-227 c,Kepler-227,1,2,Transit,2014
18357,Kepler-227 c,Kepler-227,1,2,Transit,2014
18358,Kepler-228 b,Kepler-228,1,3,Transit,2014
18359,Kepler-228 b,Kepler-228,1,3,Transit,2014
18360,Kepler-228 b,Kepler-228,1,3,Transit,2014
18361,Kepler-228 b,Kepler-228,1,3,Transit,2014
18362,Kepler-228 b,Kepler-228,1,3,Transit,2014
18363,Kepler-228 b,Kepler-228,1,3,Transit,2014
18364,Kepler-228 b,Kepler-228,1,3,Transit,2014
18365,Kepler-228 b,Kepler-228,1,3,Transit,2014
18366,Kepler-228 b,Kepler-228,1,3,Transit,2014
18367,Kepler-228 b,Kepler-228,1,3,Transit,2014
18368,Kepler-228 c,Kepler-228,1,3,Transit,2014
18369,Kepler-228 c,Kepler-228,1,3,Transit,2014
18370,Kepler-228 c,Kepler-228,1,3,Transit,2014
18371,Kepler-228 c,Kepler-228,1,3,Transit,2014
18372,Kepler-228 c,Kepler-228,1,3,Transit,2014
18373,Kepler-228 c,Kepler-228,1,3,Transit,2014
18374,Kepler-228 c,Kepler-228,1,3,Transit,2014
18375,Kepler-228 c,Kepler-228,1,3,Transit,2014
18376,Kepler-228 c,Kepler-228,1,3,Transit,2014
18377,Kepler-228 c,Kepler-228,1,3,Transit,2014
18378,Kepler-228 c,Kepler-228,1,3,Transit,2014
18379,Kepler-228 d,Kepler-228,1,3,Transit,2014
18380,Kepler-228 d,Kepler-228,1,3,Transit,2014
18381,Kepler-228 d,Kepler-228,1,3,Transit,2014
18382,Kepler-228 d,Kepler-228,1,3,Transit,2014
18383,Kepler-228 d,Kepler-228,1,3,Transit,2014
18384,Kepler-228 d,Kepler-228,1,3,Transit,2014
18385,Kepler-228 d,Kepler-228,1,3,Transit,2014
18386,Kepler-228 d,Kepler-228,1,3,Transit,2014
18387,Kepler-228 d,Kepler-228,1,3,Transit,2014
18388,Kepler-228 d,Kepler-228,1,3,Transit,2014
18389,Kepler-228 d,Kepler-228,1,3,Transit,2014
18390,Kepler-229 b,Kepler-229,1,3,Transit,2014
18391,Kepler-229 b,Kepler-229,1,3,Transit,2014
18392,Kepler-229 b,Kepler-229,1,3,Transit,2014
18393,Kepler-229 b,Kepler-229,1,3,Transit,2014
18394,Kepler-229 b,Kepler-229,1,3,Transit,2014
18395,Kepler-229 b,Kepler-229,1,3,Transit,2014
18396,Kepler-229 b,Kepler-229,1,3,Transit,2014
18397,Kepler-229 b,Kepler-229,1,3,Transit,2014
18398,Kepler-229 b,Kepler-229,1,3,Transit,2014
18399,Kepler-229 b,Kepler-229,1,3,Transit,2014
18400,Kepler-229 b,Kepler-229,1,3,Transit,2014
18401,Kepler-229 c,Kepler-229,1,3,Transit,2014
18402,Kepler-229 c,Kepler-229,1,3,Transit,2014
18403,Kepler-229 c,Kepler-229,1,3,Transit,2014
18404,Kepler-229 c,Kepler-229,1,3,Transit,2014
18405,Kepler-229 c,Kepler-229,1,3,Transit,2014
18406,Kepler-229 c,Kepler-229,1,3,Transit,2014
18407,Kepler-229 c,Kepler-229,1,3,Transit,2014
18408,Kepler-229 c,Kepler-229,1,3,Transit,2014
18409,Kepler-229 c,Kepler-229,1,3,Transit,2014
18410,Kepler-229 c,Kepler-229,1,3,Transit,2014
18411,Kepler-229 c,Kepler-229,1,3,Transit,2014
18412,Kepler-229 d,Kepler-229,1,3,Transit,2014
18413,Kepler-229 d,Kepler-229,1,3,Transit,2014
18414,Kepler-229 d,Kepler-229,1,3,Transit,2014
18415,Kepler-229 d,Kepler-229,1,3,Transit,2014
18416,Kepler-229 d,Kepler-229,1,3,Transit,2014
18417,Kepler-229 d,Kepler-229,1,3,Transit,2014
18418,Kepler-229 d,Kepler-229,1,3,Transit,2014
18419,Kepler-229 d,Kepler-229,1,3,Transit,2014
18420,Kepler-229 d,Kepler-229,1,3,Transit,2014
18421,Kepler-229 d,Kepler-229,1,3,Transit,2014
18422,Kepler-23 b,Kepler-23,1,3,Transit,2011
18423,Kepler-23 b,Kepler-23,1,3,Transit,2011
18424,Kepler-23 b,Kepler-23,1,3,Transit,2011
18425,Kepler-23 b,Kepler-23,1,3,Transit,2011
18426,Kepler-23 b,Kepler-23,1,3,Transit,2011
18427,Kepler-23 b,Kepler-23,1,3,Transit,2011
18428,Kepler-23 b,Kepler-23,1,3,Transit,2011
18429,Kepler-23 b,Kepler-23,1,3,Transit,2011
18430,Kepler-23 b,Kepler-23,1,3,Transit,2011
18431,Kepler-23 b,Kepler-23,1,3,Transit,2011
18432,Kepler-23 b,Kepler-23,1,3,Transit,2011
18433,Kepler-23 b,Kepler-23,1,3,Transit,2011
18434,Kepler-23 b,Kepler-23,1,3,Transit,2011
18435,Kepler-23 c,Kepler-23,1,3,Transit,2011
18436,Kepler-23 c,Kepler-23,1,3,Transit,2011
18437,Kepler-23 c,Kepler-23,1,3,Transit,2011
18438,Kepler-23 c,Kepler-23,1,3,Transit,2011
18439,Kepler-23 c,Kepler-23,1,3,Transit,2011
18440,Kepler-23 c,Kepler-23,1,3,Transit,2011
18441,Kepler-23 c,Kepler-23,1,3,Transit,2011
18442,Kepler-23 c,Kepler-23,1,3,Transit,2011
18443,Kepler-23 c,Kepler-23,1,3,Transit,2011
18444,Kepler-23 c,Kepler-23,1,3,Transit,2011
18445,Kepler-23 c,Kepler-23,1,3,Transit,2011
18446,Kepler-23 c,Kepler-23,1,3,Transit,2011
18447,Kepler-23 d,Kepler-23,1,3,Transit,2014
18448,Kepler-23 d,Kepler-23,1,3,Transit,2014
18449,Kepler-23 d,Kepler-23,1,3,Transit,2014
18450,Kepler-23 d,Kepler-23,1,3,Transit,2014
18451,Kepler-23 d,Kepler-23,1,3,Transit,2014
18452,Kepler-23 d,Kepler-23,1,3,Transit,2014
18453,Kepler-23 d,Kepler-23,1,3,Transit,2014
18454,Kepler-23 d,Kepler-23,1,3,Transit,2014
18455,Kepler-23 d,Kepler-23,1,3,Transit,2014
18456,Kepler-23 d,Kepler-23,1,3,Transit,2014
18457,Kepler-23 d,Kepler-23,1,3,Transit,2014
18458,Kepler-23 d,Kepler-23,1,3,Transit,2014
18459,Kepler-23 d,Kepler-23,1,3,Transit,2014
18460,Kepler-230 b,Kepler-230,1,2,Transit,2014
18461,Kepler-230 b,Kepler-230,1,2,Transit,2014
18462,Kepler-230 b,Kepler-230,1,2,Transit,2014
18463,Kepler-230 b,Kepler-230,1,2,Transit,2014
18464,Kepler-230 b,Kepler-230,1,2,Transit,2014
18465,Kepler-230 b,Kepler-230,1,2,Transit,2014
18466,Kepler-230 b,Kepler-230,1,2,Transit,2014
18467,Kepler-230 b,Kepler-230,1,2,Transit,2014
18468,Kepler-230 b,Kepler-230,1,2,Transit,2014
18469,Kepler-230 b,Kepler-230,1,2,Transit,2014
18470,Kepler-230 c,Kepler-230,1,2,Transit,2014
18471,Kepler-230 c,Kepler-230,1,2,Transit,2014
18472,Kepler-230 c,Kepler-230,1,2,Transit,2014
18473,Kepler-230 c,Kepler-230,1,2,Transit,2014
18474,Kepler-230 c,Kepler-230,1,2,Transit,2014
18475,Kepler-230 c,Kepler-230,1,2,Transit,2014
18476,Kepler-230 c,Kepler-230,1,2,Transit,2014
18477,Kepler-230 c,Kepler-230,1,2,Transit,2014
18478,Kepler-230 c,Kepler-230,1,2,Transit,2014
18479,Kepler-230 c,Kepler-230,1,2,Transit,2014
18480,Kepler-230 c,Kepler-230,1,2,Transit,2014
18481,Kepler-231 b,Kepler-231,1,2,Transit,2014
18482,Kepler-231 b,Kepler-231,1,2,Transit,2014
18483,Kepler-231 b,Kepler-231,1,2,Transit,2014
18484,Kepler-231 b,Kepler-231,1,2,Transit,2014
18485,Kepler-231 b,Kepler-231,1,2,Transit,2014
18486,Kepler-231 b,Kepler-231,1,2,Transit,2014
18487,Kepler-231 b,Kepler-231,1,2,Transit,2014
18488,Kepler-231 b,Kepler-231,1,2,Transit,2014
18489,Kepler-231 b,Kepler-231,1,2,Transit,2014
18490,Kepler-231 b,Kepler-231,1,2,Transit,2014
18491,Kepler-231 b,Kepler-231,1,2,Transit,2014
18492,Kepler-231 b,Kepler-231,1,2,Transit,2014
18493,Kepler-231 b,Kepler-231,1,2,Transit,2014
18494,Kepler-231 b,Kepler-231,1,2,Transit,2014
18495,Kepler-231 c,Kepler-231,1,2,Transit,2014
18496,Kepler-231 c,Kepler-231,1,2,Transit,2014
18497,Kepler-231 c,Kepler-231,1,2,Transit,2014
18498,Kepler-231 c,Kepler-231,1,2,Transit,2014
18499,Kepler-231 c,Kepler-231,1,2,Transit,2014
18500,Kepler-231 c,Kepler-231,1,2,Transit,2014
18501,Kepler-231 c,Kepler-231,1,2,Transit,2014
18502,Kepler-231 c,Kepler-231,1,2,Transit,2014
18503,Kepler-231 c,Kepler-231,1,2,Transit,2014
18504,Kepler-231 c,Kepler-231,1,2,Transit,2014
18505,Kepler-231 c,Kepler-231,1,2,Transit,2014
18506,Kepler-231 c,Kepler-231,1,2,Transit,2014
18507,Kepler-231 c,Kepler-231,1,2,Transit,2014
18508,Kepler-231 c,Kepler-231,1,2,Transit,2014
18509,Kepler-232 b,Kepler-232,1,2,Transit,2014
18510,Kepler-232 b,Kepler-232,1,2,Transit,2014
18511,Kepler-232 b,Kepler-232,1,2,Transit,2014
18512,Kepler-232 b,Kepler-232,1,2,Transit,2014
18513,Kepler-232 b,Kepler-232,1,2,Transit,2014
18514,Kepler-232 b,Kepler-232,1,2,Transit,2014
18515,Kepler-232 b,Kepler-232,1,2,Transit,2014
18516,Kepler-232 b,Kepler-232,1,2,Transit,2014
18517,Kepler-232 b,Kepler-232,1,2,Transit,2014
18518,Kepler-232 b,Kepler-232,1,2,Transit,2014
18519,Kepler-232 b,Kepler-232,1,2,Transit,2014
18520,Kepler-232 c,Kepler-232,1,2,Transit,2014
18521,Kepler-232 c,Kepler-232,1,2,Transit,2014
18522,Kepler-232 c,Kepler-232,1,2,Transit,2014
18523,Kepler-232 c,Kepler-232,1,2,Transit,2014
18524,Kepler-232 c,Kepler-232,1,2,Transit,2014
18525,Kepler-232 c,Kepler-232,1,2,Transit,2014
18526,Kepler-232 c,Kepler-232,1,2,Transit,2014
18527,Kepler-232 c,Kepler-232,1,2,Transit,2014
18528,Kepler-232 c,Kepler-232,1,2,Transit,2014
18529,Kepler-232 c,Kepler-232,1,2,Transit,2014
18530,Kepler-232 c,Kepler-232,1,2,Transit,2014
18531,Kepler-233 b,Kepler-233,1,2,Transit,2014
18532,Kepler-233 b,Kepler-233,1,2,Transit,2014
18533,Kepler-233 b,Kepler-233,1,2,Transit,2014
18534,Kepler-233 b,Kepler-233,1,2,Transit,2014
18535,Kepler-233 b,Kepler-233,1,2,Transit,2014
18536,Kepler-233 b,Kepler-233,1,2,Transit,2014
18537,Kepler-233 b,Kepler-233,1,2,Transit,2014
18538,Kepler-233 b,Kepler-233,1,2,Transit,2014
18539,Kepler-233 b,Kepler-233,1,2,Transit,2014
18540,Kepler-233 b,Kepler-233,1,2,Transit,2014
18541,Kepler-233 b,Kepler-233,1,2,Transit,2014
18542,Kepler-233 c,Kepler-233,1,2,Transit,2014
18543,Kepler-233 c,Kepler-233,1,2,Transit,2014
18544,Kepler-233 c,Kepler-233,1,2,Transit,2014
18545,Kepler-233 c,Kepler-233,1,2,Transit,2014
18546,Kepler-233 c,Kepler-233,1,2,Transit,2014
18547,Kepler-233 c,Kepler-233,1,2,Transit,2014
18548,Kepler-233 c,Kepler-233,1,2,Transit,2014
18549,Kepler-233 c,Kepler-233,1,2,Transit,2014
18550,Kepler-233 c,Kepler-233,1,2,Transit,2014
18551,Kepler-233 c,Kepler-233,1,2,Transit,2014
18552,Kepler-233 c,Kepler-233,1,2,Transit,2014
18553,Kepler-234 b,Kepler-234,1,2,Transit,2014
18554,Kepler-234 b,Kepler-234,1,2,Transit,2014
18555,Kepler-234 b,Kepler-234,1,2,Transit,2014
18556,Kepler-234 b,Kepler-234,1,2,Transit,2014
18557,Kepler-234 b,Kepler-234,1,2,Transit,2014
18558,Kepler-234 b,Kepler-234,1,2,Transit,2014
18559,Kepler-234 b,Kepler-234,1,2,Transit,2014
18560,Kepler-234 b,Kepler-234,1,2,Transit,2014
18561,Kepler-234 b,Kepler-234,1,2,Transit,2014
18562,Kepler-234 b,Kepler-234,1,2,Transit,2014
18563,Kepler-234 b,Kepler-234,1,2,Transit,2014
18564,Kepler-234 c,Kepler-234,1,2,Transit,2014
18565,Kepler-234 c,Kepler-234,1,2,Transit,2014
18566,Kepler-234 c,Kepler-234,1,2,Transit,2014
18567,Kepler-234 c,Kepler-234,1,2,Transit,2014
18568,Kepler-234 c,Kepler-234,1,2,Transit,2014
18569,Kepler-234 c,Kepler-234,1,2,Transit,2014
18570,Kepler-234 c,Kepler-234,1,2,Transit,2014
18571,Kepler-234 c,Kepler-234,1,2,Transit,2014
18572,Kepler-234 c,Kepler-234,1,2,Transit,2014
18573,Kepler-234 c,Kepler-234,1,2,Transit,2014
18574,Kepler-234 c,Kepler-234,1,2,Transit,2014
18575,Kepler-235 b,Kepler-235,1,4,Transit,2014
18576,Kepler-235 b,Kepler-235,1,4,Transit,2014
18577,Kepler-235 b,Kepler-235,1,4,Transit,2014
18578,Kepler-235 b,Kepler-235,1,4,Transit,2014
18579,Kepler-235 b,Kepler-235,1,4,Transit,2014
18580,Kepler-235 b,Kepler-235,1,4,Transit,2014
18581,Kepler-235 b,Kepler-235,1,4,Transit,2014
18582,Kepler-235 b,Kepler-235,1,4,Transit,2014
18583,Kepler-235 b,Kepler-235,1,4,Transit,2014
18584,Kepler-235 b,Kepler-235,1,4,Transit,2014
18585,Kepler-235 b,Kepler-235,1,4,Transit,2014
18586,Kepler-235 b,Kepler-235,1,4,Transit,2014
18587,Kepler-235 b,Kepler-235,1,4,Transit,2014
18588,Kepler-235 b,Kepler-235,1,4,Transit,2014
18589,Kepler-235 b,Kepler-235,1,4,Transit,2014
18590,Kepler-235 c,Kepler-235,1,4,Transit,2014
18591,Kepler-235 c,Kepler-235,1,4,Transit,2014
18592,Kepler-235 c,Kepler-235,1,4,Transit,2014
18593,Kepler-235 c,Kepler-235,1,4,Transit,2014
18594,Kepler-235 c,Kepler-235,1,4,Transit,2014
18595,Kepler-235 c,Kepler-235,1,4,Transit,2014
18596,Kepler-235 c,Kepler-235,1,4,Transit,2014
18597,Kepler-235 c,Kepler-235,1,4,Transit,2014
18598,Kepler-235 c,Kepler-235,1,4,Transit,2014
18599,Kepler-235 c,Kepler-235,1,4,Transit,2014
18600,Kepler-235 c,Kepler-235,1,4,Transit,2014
18601,Kepler-235 c,Kepler-235,1,4,Transit,2014
18602,Kepler-235 c,Kepler-235,1,4,Transit,2014
18603,Kepler-235 d,Kepler-235,1,4,Transit,2014
18604,Kepler-235 d,Kepler-235,1,4,Transit,2014
18605,Kepler-235 d,Kepler-235,1,4,Transit,2014
18606,Kepler-235 d,Kepler-235,1,4,Transit,2014
18607,Kepler-235 d,Kepler-235,1,4,Transit,2014
18608,Kepler-235 d,Kepler-235,1,4,Transit,2014
18609,Kepler-235 d,Kepler-235,1,4,Transit,2014
18610,Kepler-235 d,Kepler-235,1,4,Transit,2014
18611,Kepler-235 d,Kepler-235,1,4,Transit,2014
18612,Kepler-235 d,Kepler-235,1,4,Transit,2014
18613,Kepler-235 d,Kepler-235,1,4,Transit,2014
18614,Kepler-235 d,Kepler-235,1,4,Transit,2014
18615,Kepler-235 d,Kepler-235,1,4,Transit,2014
18616,Kepler-235 d,Kepler-235,1,4,Transit,2014
18617,Kepler-235 d,Kepler-235,1,4,Transit,2014
18618,Kepler-235 e,Kepler-235,1,4,Transit,2014
18619,Kepler-235 e,Kepler-235,1,4,Transit,2014
18620,Kepler-235 e,Kepler-235,1,4,Transit,2014
18621,Kepler-235 e,Kepler-235,1,4,Transit,2014
18622,Kepler-235 e,Kepler-235,1,4,Transit,2014
18623,Kepler-235 e,Kepler-235,1,4,Transit,2014
18624,Kepler-235 e,Kepler-235,1,4,Transit,2014
18625,Kepler-235 e,Kepler-235,1,4,Transit,2014
18626,Kepler-235 e,Kepler-235,1,4,Transit,2014
18627,Kepler-235 e,Kepler-235,1,4,Transit,2014
18628,Kepler-235 e,Kepler-235,1,4,Transit,2014
18629,Kepler-235 e,Kepler-235,1,4,Transit,2014
18630,Kepler-235 e,Kepler-235,1,4,Transit,2014
18631,Kepler-235 e,Kepler-235,1,4,Transit,2014
18632,Kepler-235 e,Kepler-235,1,4,Transit,2014
18633,Kepler-236 b,Kepler-236,1,2,Transit,2014
18634,Kepler-236 b,Kepler-236,1,2,Transit,2014
18635,Kepler-236 b,Kepler-236,1,2,Transit,2014
18636,Kepler-236 b,Kepler-236,1,2,Transit,2014
18637,Kepler-236 b,Kepler-236,1,2,Transit,2014
18638,Kepler-236 b,Kepler-236,1,2,Transit,2014
18639,Kepler-236 b,Kepler-236,1,2,Transit,2014
18640,Kepler-236 b,Kepler-236,1,2,Transit,2014
18641,Kepler-236 b,Kepler-236,1,2,Transit,2014
18642,Kepler-236 b,Kepler-236,1,2,Transit,2014
18643,Kepler-236 b,Kepler-236,1,2,Transit,2014
18644,Kepler-236 b,Kepler-236,1,2,Transit,2014
18645,Kepler-236 c,Kepler-236,1,2,Transit,2014
18646,Kepler-236 c,Kepler-236,1,2,Transit,2014
18647,Kepler-236 c,Kepler-236,1,2,Transit,2014
18648,Kepler-236 c,Kepler-236,1,2,Transit,2014
18649,Kepler-236 c,Kepler-236,1,2,Transit,2014
18650,Kepler-236 c,Kepler-236,1,2,Transit,2014
18651,Kepler-236 c,Kepler-236,1,2,Transit,2014
18652,Kepler-236 c,Kepler-236,1,2,Transit,2014
18653,Kepler-236 c,Kepler-236,1,2,Transit,2014
18654,Kepler-236 c,Kepler-236,1,2,Transit,2014
18655,Kepler-236 c,Kepler-236,1,2,Transit,2014
18656,Kepler-236 c,Kepler-236,1,2,Transit,2014
18657,Kepler-236 c,Kepler-236,1,2,Transit,2014
18658,Kepler-236 c,Kepler-236,1,2,Transit,2014
18659,Kepler-237 b,Kepler-237,1,2,Transit,2014
18660,Kepler-237 b,Kepler-237,1,2,Transit,2014
18661,Kepler-237 b,Kepler-237,1,2,Transit,2014
18662,Kepler-237 b,Kepler-237,1,2,Transit,2014
18663,Kepler-237 b,Kepler-237,1,2,Transit,2014
18664,Kepler-237 b,Kepler-237,1,2,Transit,2014
18665,Kepler-237 b,Kepler-237,1,2,Transit,2014
18666,Kepler-237 b,Kepler-237,1,2,Transit,2014
18667,Kepler-237 b,Kepler-237,1,2,Transit,2014
18668,Kepler-237 b,Kepler-237,1,2,Transit,2014
18669,Kepler-237 c,Kepler-237,1,2,Transit,2014
18670,Kepler-237 c,Kepler-237,1,2,Transit,2014
18671,Kepler-237 c,Kepler-237,1,2,Transit,2014
18672,Kepler-237 c,Kepler-237,1,2,Transit,2014
18673,Kepler-237 c,Kepler-237,1,2,Transit,2014
18674,Kepler-237 c,Kepler-237,1,2,Transit,2014
18675,Kepler-237 c,Kepler-237,1,2,Transit,2014
18676,Kepler-237 c,Kepler-237,1,2,Transit,2014
18677,Kepler-237 c,Kepler-237,1,2,Transit,2014
18678,Kepler-237 c,Kepler-237,1,2,Transit,2014
18679,Kepler-237 c,Kepler-237,1,2,Transit,2014
18680,Kepler-238 b,Kepler-238,1,5,Transit,2014
18681,Kepler-238 b,Kepler-238,1,5,Transit,2014
18682,Kepler-238 b,Kepler-238,1,5,Transit,2014
18683,Kepler-238 b,Kepler-238,1,5,Transit,2014
18684,Kepler-238 b,Kepler-238,1,5,Transit,2014
18685,Kepler-238 b,Kepler-238,1,5,Transit,2014
18686,Kepler-238 b,Kepler-238,1,5,Transit,2014
18687,Kepler-238 b,Kepler-238,1,5,Transit,2014
18688,Kepler-238 b,Kepler-238,1,5,Transit,2014
18689,Kepler-238 b,Kepler-238,1,5,Transit,2014
18690,Kepler-238 c,Kepler-238,1,5,Transit,2014
18691,Kepler-238 c,Kepler-238,1,5,Transit,2014
18692,Kepler-238 c,Kepler-238,1,5,Transit,2014
18693,Kepler-238 c,Kepler-238,1,5,Transit,2014
18694,Kepler-238 c,Kepler-238,1,5,Transit,2014
18695,Kepler-238 c,Kepler-238,1,5,Transit,2014
18696,Kepler-238 c,Kepler-238,1,5,Transit,2014
18697,Kepler-238 c,Kepler-238,1,5,Transit,2014
18698,Kepler-238 c,Kepler-238,1,5,Transit,2014
18699,Kepler-238 c,Kepler-238,1,5,Transit,2014
18700,Kepler-238 c,Kepler-238,1,5,Transit,2014
18701,Kepler-238 d,Kepler-238,1,5,Transit,2014
18702,Kepler-238 d,Kepler-238,1,5,Transit,2014
18703,Kepler-238 d,Kepler-238,1,5,Transit,2014
18704,Kepler-238 d,Kepler-238,1,5,Transit,2014
18705,Kepler-238 d,Kepler-238,1,5,Transit,2014
18706,Kepler-238 d,Kepler-238,1,5,Transit,2014
18707,Kepler-238 d,Kepler-238,1,5,Transit,2014
18708,Kepler-238 d,Kepler-238,1,5,Transit,2014
18709,Kepler-238 d,Kepler-238,1,5,Transit,2014
18710,Kepler-238 d,Kepler-238,1,5,Transit,2014
18711,Kepler-238 d,Kepler-238,1,5,Transit,2014
18712,Kepler-238 e,Kepler-238,1,5,Transit,2013
18713,Kepler-238 e,Kepler-238,1,5,Transit,2013
18714,Kepler-238 e,Kepler-238,1,5,Transit,2013
18715,Kepler-238 e,Kepler-238,1,5,Transit,2013
18716,Kepler-238 e,Kepler-238,1,5,Transit,2013
18717,Kepler-238 e,Kepler-238,1,5,Transit,2013
18718,Kepler-238 e,Kepler-238,1,5,Transit,2013
18719,Kepler-238 e,Kepler-238,1,5,Transit,2013
18720,Kepler-238 e,Kepler-238,1,5,Transit,2013
18721,Kepler-238 e,Kepler-238,1,5,Transit,2013
18722,Kepler-238 e,Kepler-238,1,5,Transit,2013
18723,Kepler-238 f,Kepler-238,1,5,Transit,2013
18724,Kepler-238 f,Kepler-238,1,5,Transit,2013
18725,Kepler-238 f,Kepler-238,1,5,Transit,2013
18726,Kepler-238 f,Kepler-238,1,5,Transit,2013
18727,Kepler-238 f,Kepler-238,1,5,Transit,2013
18728,Kepler-238 f,Kepler-238,1,5,Transit,2013
18729,Kepler-238 f,Kepler-238,1,5,Transit,2013
18730,Kepler-238 f,Kepler-238,1,5,Transit,2013
18731,Kepler-238 f,Kepler-238,1,5,Transit,2013
18732,Kepler-238 f,Kepler-238,1,5,Transit,2013
18733,Kepler-238 f,Kepler-238,1,5,Transit,2013
18734,Kepler-239 b,Kepler-239,1,2,Transit,2014
18735,Kepler-239 b,Kepler-239,1,2,Transit,2014
18736,Kepler-239 b,Kepler-239,1,2,Transit,2014
18737,Kepler-239 b,Kepler-239,1,2,Transit,2014
18738,Kepler-239 b,Kepler-239,1,2,Transit,2014
18739,Kepler-239 b,Kepler-239,1,2,Transit,2014
18740,Kepler-239 b,Kepler-239,1,2,Transit,2014
18741,Kepler-239 b,Kepler-239,1,2,Transit,2014
18742,Kepler-239 b,Kepler-239,1,2,Transit,2014
18743,Kepler-239 b,Kepler-239,1,2,Transit,2014
18744,Kepler-239 b,Kepler-239,1,2,Transit,2014
18745,Kepler-239 c,Kepler-239,1,2,Transit,2014
18746,Kepler-239 c,Kepler-239,1,2,Transit,2014
18747,Kepler-239 c,Kepler-239,1,2,Transit,2014
18748,Kepler-239 c,Kepler-239,1,2,Transit,2014
18749,Kepler-239 c,Kepler-239,1,2,Transit,2014
18750,Kepler-239 c,Kepler-239,1,2,Transit,2014
18751,Kepler-239 c,Kepler-239,1,2,Transit,2014
18752,Kepler-239 c,Kepler-239,1,2,Transit,2014
18753,Kepler-239 c,Kepler-239,1,2,Transit,2014
18754,Kepler-239 c,Kepler-239,1,2,Transit,2014
18755,Kepler-239 c,Kepler-239,1,2,Transit,2014
18756,Kepler-24 b,Kepler-24,1,4,Transit,2011
18757,Kepler-24 b,Kepler-24,1,4,Transit,2011
18758,Kepler-24 b,Kepler-24,1,4,Transit,2011
18759,Kepler-24 b,Kepler-24,1,4,Transit,2011
18760,Kepler-24 b,Kepler-24,1,4,Transit,2011
18761,Kepler-24 b,Kepler-24,1,4,Transit,2011
18762,Kepler-24 b,Kepler-24,1,4,Transit,2011
18763,Kepler-24 b,Kepler-24,1,4,Transit,2011
18764,Kepler-24 b,Kepler-24,1,4,Transit,2011
18765,Kepler-24 b,Kepler-24,1,4,Transit,2011
18766,Kepler-24 b,Kepler-24,1,4,Transit,2011
18767,Kepler-24 c,Kepler-24,1,4,Transit,2011
18768,Kepler-24 c,Kepler-24,1,4,Transit,2011
18769,Kepler-24 c,Kepler-24,1,4,Transit,2011
18770,Kepler-24 c,Kepler-24,1,4,Transit,2011
18771,Kepler-24 c,Kepler-24,1,4,Transit,2011
18772,Kepler-24 c,Kepler-24,1,4,Transit,2011
18773,Kepler-24 c,Kepler-24,1,4,Transit,2011
18774,Kepler-24 c,Kepler-24,1,4,Transit,2011
18775,Kepler-24 c,Kepler-24,1,4,Transit,2011
18776,Kepler-24 c,Kepler-24,1,4,Transit,2011
18777,Kepler-24 c,Kepler-24,1,4,Transit,2011
18778,Kepler-24 d,Kepler-24,1,4,Transit,2014
18779,Kepler-24 d,Kepler-24,1,4,Transit,2014
18780,Kepler-24 d,Kepler-24,1,4,Transit,2014
18781,Kepler-24 d,Kepler-24,1,4,Transit,2014
18782,Kepler-24 d,Kepler-24,1,4,Transit,2014
18783,Kepler-24 d,Kepler-24,1,4,Transit,2014
18784,Kepler-24 d,Kepler-24,1,4,Transit,2014
18785,Kepler-24 d,Kepler-24,1,4,Transit,2014
18786,Kepler-24 d,Kepler-24,1,4,Transit,2014
18787,Kepler-24 e,Kepler-24,1,4,Transit,2014
18788,Kepler-24 e,Kepler-24,1,4,Transit,2014
18789,Kepler-24 e,Kepler-24,1,4,Transit,2014
18790,Kepler-24 e,Kepler-24,1,4,Transit,2014
18791,Kepler-24 e,Kepler-24,1,4,Transit,2014
18792,Kepler-24 e,Kepler-24,1,4,Transit,2014
18793,Kepler-24 e,Kepler-24,1,4,Transit,2014
18794,Kepler-24 e,Kepler-24,1,4,Transit,2014
18795,Kepler-24 e,Kepler-24,1,4,Transit,2014
18796,Kepler-24 e,Kepler-24,1,4,Transit,2014
18797,Kepler-240 b,Kepler-240,1,2,Transit,2014
18798,Kepler-240 b,Kepler-240,1,2,Transit,2014
18799,Kepler-240 b,Kepler-240,1,2,Transit,2014
18800,Kepler-240 b,Kepler-240,1,2,Transit,2014
18801,Kepler-240 b,Kepler-240,1,2,Transit,2014
18802,Kepler-240 b,Kepler-240,1,2,Transit,2014
18803,Kepler-240 b,Kepler-240,1,2,Transit,2014
18804,Kepler-240 b,Kepler-240,1,2,Transit,2014
18805,Kepler-240 b,Kepler-240,1,2,Transit,2014
18806,Kepler-240 b,Kepler-240,1,2,Transit,2014
18807,Kepler-240 b,Kepler-240,1,2,Transit,2014
18808,Kepler-240 c,Kepler-240,1,2,Transit,2014
18809,Kepler-240 c,Kepler-240,1,2,Transit,2014
18810,Kepler-240 c,Kepler-240,1,2,Transit,2014
18811,Kepler-240 c,Kepler-240,1,2,Transit,2014
18812,Kepler-240 c,Kepler-240,1,2,Transit,2014
18813,Kepler-240 c,Kepler-240,1,2,Transit,2014
18814,Kepler-240 c,Kepler-240,1,2,Transit,2014
18815,Kepler-240 c,Kepler-240,1,2,Transit,2014
